date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:29	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:28%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendardc08.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:30	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:28%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar1947.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:30	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:29%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarea0d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:30	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:29%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar482b-2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:30	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:29%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard4ff.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:30	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:29%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard3a2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:31	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:29%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar72cb.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:32	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:30%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1865&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7395.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1865&month=04&mode=list)
16:30:32	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar1e09.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:32	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar9fbb.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:32	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar651b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:31%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar6706.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar999a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar47d6.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar2f9d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:33	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5743.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:34	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:32%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar985f.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:34	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:33%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarcbdf-2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:34	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:33%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarbb0d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:34	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:33%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendaradab.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:35	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:33%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5a7f-2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:36	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:34%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2179&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar0642.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2179&month=04&mode=list)
16:30:36	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar742d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:36	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarec1a.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar17f3.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:36	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar1638.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:35%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarf1dd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarff6d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar00e5.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:37	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar675b.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:38	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:36%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar703e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:38	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:37%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5f48.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:38	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:37%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendareedf.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:38	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:37%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendara55e.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:38	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:37%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5bfa.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:40	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:37%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1864&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendaredde.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1864&month=04&mode=list)
16:30:40	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:38%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2181&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendareab6.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:40	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar829d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:40	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar98bf.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:40	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard958.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:39%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar6d32.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar9c75.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar24af.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar5363.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:41	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar7686.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:42	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:40%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=8	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar2dbd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:42	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:41%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=9	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar4dbd.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:42	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:41%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=10	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar297c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:42	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:41%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=11	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarbd32.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:44	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:41%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=2180&month=12	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendard299.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=2180&month=04&mode=list)
16:30:44	41823/41823	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:42%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1862&month=04&mode=list	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar555d-2.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:44	41746/41746	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&allYn=Y	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar766d.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=1	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar3cdc.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=2	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar9726.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:44	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=3	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarad11.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:45	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:43%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=4	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarf96c.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:45	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=5	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendarc414.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:45	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=6	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendar8163.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
16:30:45	41821/41821	---MC-	200	added ('OK')	text/html	date:Sat,%2002%20Apr%202022%2007:30:44%20GMT	https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?mode=list&cYear=1863&month=7	C:/Users/india/eclipse-workspaces/Web_Programming/JspProject/src/main/webapp/AI_Software/aisw.kangwon.ac.kr/aisw/bachelor/calendara6d0.html	(from https://aisw.kangwon.ac.kr/aisw/bachelor/calendar.do?cYear=1863&month=04&mode=list)
